name, rating, rd, vol, inactivity
quaff 2342.16669405569 96.40181895580841 0.08143527392076073 0
krizski 1995.8800140842295 66.16165707223637 0.08079269256228593 0
odds 1961.4144867159 105.70880182073564 0.08006226487292457 1
garbage 1910.8951634217328 76.26382339084043 0.0796797525515513 0
mach5 1876.3832567783197 239.32861886879658 0.08190445831123783 12
riceboy 1875.3369581356355 147.60638112763152 0.08026632175461208 0
mftea 1855.015843576333 165.16013093491043 0.0802745213750589 6
swan 1832.997110844587 58.44749992244924 0.07997573023419145 1
poppinfresh 1832.3269395374834 63.57178139722185 0.07979582271760513 0
dimentio 1756.30058563606 105.95582182167936 0.07974450461201318 5
minijoel 1744.884946806326 59.32698272656522 0.07972201286882179 0
qwuv 1731.7912145994298 57.16573482178555 0.07955899695480373 1
milesss 1673.4589943758572 102.50706250968462 0.07979605363765153 0
me$|ataro 1670.769667745544 213.39229710168905 0.08000083374174367 0
zipper 1639.3238154025935 223.81771523839745 0.07991238481900091 11
wamsa 1634.4091392798957 66.80223550095837 0.07917024681786777 1
brunch 1629.5361061146377 90.05586108538682 0.08007260174627542 2
isis 1620.3078331302152 77.92943120897155 0.07936673793155717 0
nitro 1616.9489250343047 187.0066505797183 0.07995420354386831 5
princessknight 1604.9133236543073 257.21531813789613 0.08005298998201524 14
birmi 1598.7773641318424 55.357358347595046 0.07905221094008595 0
aozorax 1591.7952049507828 163.9418440148979 0.08006364568426153 4
rat! 1587.6131210759424 69.8480233673527 0.07934910352846161 1
liban$ 1583.301538772053 79.25760699936062 0.07947151309705629 0
rash 1575.5984845546748 202.03075217891188 0.0798017572796421 12
vision 1570.210980392897 72.29926153609665 0.07927885729593322 1
tino 1557.7051573597491 217.42689845379965 0.07992851754031959 2
magpie 1536.6268015522003 141.65433919441858 0.07981614405759505 1
gocutiego 1514.870075119944 247.65540519412008 0.0798496745152066 11
dunk 1512.7993489579549 190.84836552758526 0.07992182539625185 2
tsteak 1507.274148654566 79.94200421840142 0.07986126226549924 1
stewie2k 1497.10566619941 199.51455593081008 0.07989190219884208 5
rtsvicta 1486.1696725818313 253.23458472931233 0.0798840022950184 10
seemorebutts 1484.0557907386255 173.73795197064348 0.07989355202666006 3
thunderbob 1482.0825169069954 188.19843310244087 0.07987607428220993 5
unrealodin 1481.600263237364 199.42764512986665 0.07993552479155218 0
blackgun 1474.8150707781838 308.5211594480655 0.07996565638163673 14
thegroose 1472.1546837871945 119.92541220800092 0.07979689592602437 1
nate 1467.4555925362756 120.44344241572146 0.07993296849580893 0
linda 1464.9364431997237 230.3770252634982 0.07983743125475752 10
bigbird 1444.6273716985575 122.63297223647464 0.07991212640001032 1
babe 1436.8655301765905 336.6581273740305 0.07994616493418365 13
mosizzle 1428.8831116802612 183.4818202185499 0.07993386125318706 1
kova 1428.3921604775735 147.44506346377375 0.07981648595328007 1
meleekunis 1410.6679853281703 316.6379597724685 0.07994197329812161 13
finsnreads 1408.1955398443633 179.45885627769917 0.07990047117244754 6
venison 1403.8497128941035 110.73158004746983 0.07975666204925765 0
sykke 1388.362976692788 265.0840612594469 0.07991287383919121 11
me$|jafrie 1387.7199541713128 227.14999192651817 0.07997494523535531 0
tomthebomb 1386.4034768571669 212.59025050440127 0.07996531718146956 4
j0ey 1384.474533894289 154.74488801248864 0.07999417871614269 1
duckrobin 1341.8419840355284 64.55101493571182 0.07942368193485784 0
runawayfire 1338.7611791135012 284.0021275654941 0.07997945648452567 5
bapple 1338.6058414150666 82.09497729317198 0.08004905460533553 1
noah 1329.047346327755 235.94447921206168 0.07999845608672154 0
thetripod 1327.4066127539356 221.28655434971992 0.08000047200593542 0
ashley 1319.0886712616348 158.75127179462814 0.07988802831752881 4
dishwash 1318.4685921763564 169.3323719454719 0.07996488947284215 1
soupostrich 1311.0762361878883 233.69102724389455 0.07989253855154628 11
tomato 1303.3511743572353 246.0019355099069 0.0800113306486599 4
helvetios 1295.939240995548 228.79478288519843 0.08001640112320245 1
rain 1293.301238108521 144.73401990339178 0.07994961992516528 4
slinky 1293.1400429055873 164.47894206899525 0.08002617914387998 5
seen 1271.5952776410015 108.58279557922141 0.07997151115202365 1
wpi|folie 1268.5404738126736 149.6934795544163 0.07996515685517741 2
ed 1267.4651503488935 166.38268164943875 0.08003570411061882 1
jams 1262.6590593234203 218.18868265702906 0.08006491462218025 4
jip 1258.038619328462 209.61362380581906 0.08008751381021012 5
yzus 1254.112684764468 363.0482034945948 0.0800234653817166 13
spicymeme 1252.0907519721843 320.97373987281486 0.08000627908556514 7
greenapple 1246.6986399627394 195.94912798583724 0.0799305519403124 10
josh 1242.5167245804296 231.29594005970702 0.08004893703084758 1
me$|platplat 1236.290522063629 156.8542255476792 0.07994041369004806 2
dokmomo 1233.253654318617 136.24230944052903 0.07981383082475124 1
me$|smflow 1230.7893891516105 169.10237997651626 0.0799039186962291 2
swell 1219.0025043226096 262.2650078106228 0.08007393684640707 7
unity 1215.168176461444 103.08271092205338 0.08008753406979613 1
tmah 1204.7622220940295 288.18072743403457 0.0800482907372163 7
moobesor 1204.2336345102879 235.85567590890412 0.08009352519395826 4
spice 1184.0319270244477 219.69036290155455 0.08006785225595031 3
