name, rating, rd, vol, inactivity
tv 1172.9935958873853 269.4588428498268 0.08004942256821392 7
busso 1168.1332476194389 252.92352681161847 0.08041285067993123 10
daemomlock 1167.6815494218408 390.7242888189735 0.08005533460265431 14
hiero 1167.594255707899 203.7905689539768 0.0800376489174009 1
boss 1163.1675294750266 141.53066841002223 0.07999788655011462 1
yungdaye 1162.4573863865367 247.0743179443084 0.0800862122081414 0
tubbs 1152.9304635024153 259.6256475648871 0.0801362665298749 6
edmonster 1138.924037025396 285.75262216081376 0.08011805811611149 7
jts 1132.921472681955 261.29874504427806 0.08010128004914724 10
spencomatic 1126.8514318422945 237.99960454074946 0.0801486469377001 3
skittles 1125.2290033445236 258.7494728363862 0.0804820888611083 10
firehydrant 1119.4210959679026 233.08856851866008 0.08014995409650622 0
xavier 1118.9535816874254 264.88617067977975 0.08042900537497745 10
nickzack 1110.9501909871049 100.63712132431192 0.08001741329617335 0
father3 1096.940870337663 234.15091394695227 0.08019351651745675 3
? 1087.5827561440208 205.28189930494725 0.08060940538672018 6
kalco 1087.4727277507118 386.97009046767664 0.08011461510372844 14
cal 1081.7734273998365 194.4380868233191 0.08052030704055106 6
jlips 1072.1098530315212 232.8981724818517 0.08020102860779099 0
infest 1045.615818740067 258.9104288963366 0.0800484812238894 8
derpinator 1018.2581494954864 176.03027950151667 0.07996104333438218 7
ozio 1006.5522443917566 309.7383160080677 0.0803009615262413 10
hillbomber 1003.7567888430663 183.70599310543608 0.08011551483814239 0
rocky 959.7895362485791 139.81413558146147 0.08000722050208933 0
earl 945.0349327597347 225.68463852864852 0.08007675203025737 5
yale 827.142983880167 119.56722682651294 0.07996296649411626 0
ratemyname 769.9747423403096 443.8846317588963 0.08014222501079703 12
