name, rating, rd, vol, inactivity
rain 1293.301238108521 133.31045683567908 0.07994961992516528 2
slinky 1293.1400429055873 149.21792742789302 0.08002617914387998 3
dkang 1290.51285954632 405.0357810764694 0.08000781912256869 15
boss 1270.1203814256573 229.91668662332287 0.08003384576936388 2
wpi|folie 1268.5404738126736 145.37206251645185 0.07996515685517741 0
ed 1262.6590593234203 207.26402172086068 0.08006491462218025 2
jams 1262.6590593234203 207.26402172086068 0.08006491462218025 2
unity 1261.686133431454 108.8739389334381 0.0800905954442171 2
jip 1258.038619328462 194.6388003648818 0.08008751381021012 3
yzus 1254.112684764468 338.48750264887076 0.0800234653817166 11
spicymeme 1252.0907519721843 296.3352339522933 0.08000627908556514 5
greenapple 1246.6986399627394 170.8610305438102 0.0799305519403124 8
moesizzle 1246.6862135534438 230.91945198311763 0.0800463774833606 1
jlips 1237.2934637370474 375.92456728335264 0.08003694214002487 14
me$|platplat 1236.290522063629 152.5956130991967 0.07994041369004806 0
me$|smflow 1230.7893891516105 164.9383252565779 0.0799039186962291 0
seen 1229.995668072233 120.09412589955454 0.0799919956230682 1
swell 1219.0025043226096 237.47106761879252 0.08007393684640707 5
tmah 1204.7622220940295 263.46369915398014 0.0800482907372163 5
moobesor 1204.2336345102879 225.0025464850846 0.08009352519395826 2
roen 1200.4376309792247 306.13485646462823 0.07997646599438567 15
dishwash 1200.138223442228 213.21697265721463 0.07997427175718574 1
nickzack 1195.0437015640905 157.6076454105944 0.08010647510379802 0
spice 1184.0319270244477 212.78937971988782 0.08006785225595031 1
divus 1180.1705340262693 262.896879628833 0.08006410443229069 10
jam 1178.8756235820515 247.75915103405055 0.07997215896205111 1
mr.satan 1175.860501126294 232.50707569061706 0.08034753252367254 8
tv 1172.9935958873853 222.56703329634158 0.08004942256821392 0
twdock 1172.413512312346 196.24971276175265 0.08009249661799361 8
busso 1168.1332476194389 175.5611556677782 0.08041285067993123 3
daemomlock 1167.6815494218408 304.7333288342848 0.08005533460265431 7
auntjemina 1165.9555624963305 206.18782697657883 0.07998493584024433 1
bighp 1157.366321528541 333.8139036453133 0.08012271135878922 12
darkmatter 1151.9036126169785 247.28511598524142 0.0800002584690532 10
edmonster 1138.924037025396 239.0457809049843 0.08011805811611149 0
jts 1132.921472681955 184.09712058994933 0.08010128004914724 3
cal 1132.8282207399448 175.8543117237511 0.08053094736811268 3
skittles 1125.2290033445236 181.4769370457515 0.0804820888611083 3
xavier 1118.9535816874254 187.71283247902625 0.08042900537497745 3
midnighthillbomber 1111.3982164272502 218.102970996059 0.08081794557737167 8
? 1103.970135938885 177.25898784205086 0.08061683874559222 3
kalco 1087.4727277507118 300.9537225227469 0.08011461510372844 7
infest 1045.615818740067 199.79373899703282 0.0800484812238894 1
aids 1043.436850239711 107.12748506751944 0.07981438106648871 0
earl 1030.31708017771 249.21024986443396 0.08009391912450238 9
derpinator 1018.2581494954864 127.18090127484196 0.07996104333438218 0
ozio 1006.5522443917566 233.1270082124795 0.0803009615262413 3
dante 999.677747642175 226.48121133610755 0.08117578999063538 8
rocky 986.0278599176866 155.1717562700581 0.08002562898719973 1
deisman 967.3988280144149 212.08170745441097 0.08002634347905023 9
yale 880.0005484697272 124.9936845339404 0.07998564043961456 0
ratemyname 769.9747423403096 358.16077492030354 0.08014222501079703 5
