name, rating, rd, vol, inactivity
quaff 2303.39119972999 104.281350133721 0.08144528752987998 1
krizski 1992.5768729754368 70.32991860929758 0.08081869312039769 0
odds 1961.4144867159 104.78984506193349 0.08006226487292457 0
garbage 1892.102718241808 89.75546897222553 0.07971852271650642 2
mach5 1876.3832567783197 226.88291585857402 0.08190445831123783 11
riceboy 1867.911727254383 196.2105518004671 0.08028733289105264 1
mftea 1855.015843576333 152.5239637711475 0.0802745213750589 5
poppinfresh 1846.0179690119908 67.26951984260023 0.07983328267304733 0
swan 1832.997110844587 56.77225573432138 0.07997573023419145 0
leaf 1792.560271121461 139.63754003985798 0.08003338975812786 9
dimentio 1756.30058563606 97.9813653601635 0.07974450461201318 4
minijoel 1734.699615858393 60.62306890362844 0.07975697494327925 0
qwuv 1731.7912145994298 55.46986876016926 0.07955899695480373 0
falco 1669.1253856949172 302.46495520796844 0.08002555312917731 14
zipper 1639.3238154025935 211.3623166737732 0.07991238481900091 10
wamsa 1634.4091392798957 65.37113986184424 0.07917024681786777 0
milesss 1631.8676981008646 108.88608072315851 0.07982796226163298 4
brunch 1629.5361061146377 85.9373832612896 0.08007260174627542 1
isis 1626.5799329926203 82.43743994601488 0.07942472287499773 0
nitro 1616.9489250343047 179.46998891778537 0.07995420354386831 4
birmi 1608.8043806877124 55.700035030511614 0.07909342932269885 0
princessknight 1604.9133236543073 244.8206647954699 0.08005298998201524 13
aozorax 1591.7952049507828 156.32433136299102 0.08006364568426153 3
rash 1575.5984845546748 189.52441637125932 0.0798017572796421 11
vision 1570.210980392897 70.97542630736403 0.07927885729593322 0
rat! 1565.4384843159437 70.72522550289825 0.0793498000244655 0
tino 1557.7051573597491 213.9768711395356 0.07992851754031959 1
liban$ 1557.6202480831084 82.16554221484776 0.07951960102907697 1
t-steak 1550.5775831248745 80.86170477645234 0.07973372791999608 1
magpie 1536.6268015522003 140.97411159395205 0.07981614405759505 0
gocutiego 1514.870075119944 235.246799684893 0.0798496745152066 10
dunk 1512.7993489579549 187.33458654519615 0.07992182539625185 1
chewwie 1508.177129320051 338.81614548501466 0.07992293430294733 15
stewie2k 1497.10566619941 192.0136386943933 0.07989190219884208 4
superanimevapegod 1496.5336615938822 319.3967704506426 0.07989774135745445 15
kia 1496.0097368545366 397.3087342749854 0.07990919531408795 21
emgat 1492.3914033250312 341.51923114525755 0.07992579246705668 15
rtsvicta 1486.1696725818313 240.83510159420553 0.0798840022950184 9
seemorebutts 1484.0557907386255 170.17292230877473 0.07989355202666006 2
thunderbob 1482.0825169069954 180.66635456508487 0.07987607428220993 4
blackgun 1474.8150707781838 296.1955863914538 0.07996565638163673 13
thegroose 1472.1546837871945 119.12155780719716 0.07979689592602437 0
venison 1471.944660252102 139.30192639226556 0.07976582782360331 2
linda 1464.9364431997237 217.93616250681876 0.07983743125475752 9
bigbird 1444.6273716985575 121.84470258012311 0.07991212640001032 0
babe 1436.8655301765905 324.3609426690706 0.07994616493418365 12
mosizzle 1428.8831116802612 182.9556207749618 0.07993386125318706 0
kova 1428.3921604775735 146.79166672496683 0.07981648595328007 0
meleekunis 1410.6679853281703 304.3212582428058 0.07994197329812161 12
finsnreads 1408.1955398443633 166.88262469174262 0.07990047117244754 5
nate 1405.2665183812321 151.68070159153817 0.07994974110351423 0
sykke 1388.362976692788 252.70303545036694 0.07991287383919121 10
tomthebomb 1386.4034768571669 205.1204039995105 0.07996531718146956 3
j0ey 1384.474533894289 154.11966155872062 0.07999417871614269 0
duckrobin 1343.3575862679338 64.92415182579161 0.0794496690103164 1
runawayfire 1338.7611791135012 276.65346457757926 0.07997945648452567 4
bapple 1338.6058414150666 80.9086520226352 0.08004905460533553 0
