name, rating, rd, vol, inactivity
quaff 2359.024508409585 101.69523477997421 0.08143058906558553 0
krizski 1997.4560193119473 67.37693878282947 0.08076486809821953 0
riceboy 1956.4003241823002 131.40003426877516 0.08025313123687698 3
garbage 1948.3295584356433 68.21925121503745 0.07963729344492472 1
mono 1863.8646613437006 84.95416129111351 0.08025808900055716 0
odds 1845.2694640699583 111.85066465940928 0.08013948933480536 2
poppinfresh 1834.858248213337 58.198805074518454 0.0797257269733605 0
mftea 1833.2942470537644 129.89108440569018 0.08024941894804251 2
milesss 1821.2998236257285 65.84637528421804 0.07969290266271542 0
swan 1798.809887792747 60.913413593667805 0.07997585906295936 1
dimentio 1778.5654112410919 83.5174273960553 0.0796815852555921 1
minijoel 1743.7708635614324 62.65466554953156 0.07964384242514075 0
qwuv 1728.5345969609598 65.89118336564313 0.07952039949714956 1
wamsa 1697.218679693967 65.24044236404119 0.07920915416380735 0
me$|ataro 1670.769667745544 228.17651739580475 0.08000083374174367 4
brunch 1647.9794575770522 79.20731088595142 0.07994406396906359 1
nitro 1616.9489250343047 236.88843398002984 0.07995420354386831 9
rat! 1609.1597714410116 64.01078701401286 0.07918201669464642 1
liban$ 1594.6804492835151 77.46123387417752 0.07936690918180055 2
aozorax 1591.7952049507828 209.1096974437075 0.08006364568426153 8
birmi 1580.3209867582018 57.5975528400872 0.07895788819092163 1
isis 1577.2861461600664 68.48994362491946 0.07918251893046525 0
vision 1570.043981254179 73.91665063937909 0.07915069636865041 2
tino 1557.7051573597491 248.1362254408453 0.07992851754031959 6
rash 1546.8957740658707 178.8424619540305 0.07991891980158965 1
tsteak 1542.587798954004 70.40535185478501 0.0796445254882366 1
magpie 1536.6268015522003 164.24752550424506 0.07981614405759505 5
bigbird 1533.3855386143161 94.4008782142044 0.07988464998287133 1
dunk 1512.7993489579549 221.78484192293266 0.07992182539625185 6
2665 1507.1628955477752 194.66155617375182 0.07992581242620753 2
stewie2k 1497.10566619941 249.28539276894392 0.07989190219884208 9
seemorebutts 1484.0557907386255 213.8090992290976 0.07989355202666006 7
thunderbob 1482.0825169069954 238.06570304644043 0.07987607428220993 9
unrealodin 1476.235606993388 153.20255899847103 0.07986379195336968 1
venison 1475.433097972966 101.83019521285034 0.07977340137377635 0
thegroose 1474.3161153297165 120.83358950703303 0.07975664392613656 3
silver 1472.63836405722 208.41716150558187 0.07993794907273116 3
cross 1471.683407198047 184.58452172171332 0.07992128431706443 0
nate 1467.4555925362756 136.54883341202014 0.07993296849580893 4
kova 1428.3921604775735 169.9414694147985 0.07981648595328007 5
chewwie 1410.1339661390514 137.00033374734187 0.07984701790027554 1
yunggravy 1409.3672129334075 212.81241764393482 0.0799597421011381 2
finsnreads 1408.1955398443633 229.40994758286763 0.07990047117244754 10
danny 1393.135367258647 200.4494526852168 0.07995964234411221 3
me$|jafrie 1387.7199541713128 241.82689536327896 0.07997494523535531 4
j0ey 1384.474533894289 177.13958884942463 0.07999417871614269 5
same 1383.3653535880699 196.50419360618827 0.07996671844938977 0
duckrobin 1353.3567495913023 72.85434496697934 0.07939093350406416 0
will 1350.0650709583554 212.14507530208945 0.07998844573860005 0
runawayfire 1338.7611791135012 333.2804064937802 0.07997945648452567 9
bapple 1338.6058414150666 106.41893000046468 0.08004905460533553 5
noah 1329.047346327755 250.56082369174592 0.07999845608672154 4
thetripod 1327.4066127539356 236.00821941770752 0.08000047200593542 4
"letsgofolie" 1326.1027297222863 257.9816455277204 0.07999964179298959 2
ashley 1319.0886712616348 203.97424319202688 0.07988802831752881 8
dishwash 1318.4685921763564 191.52789784135175 0.07996488947284215 5
fullmetalbiochemist 1313.4389861367783 173.19359786904698 0.07994579881110622 1
seen 1307.6045923127144 96.0549732194467 0.07989071540113582 2
mosizzle 1303.6458512845802 131.6302947184307 0.07995167238021011 1
